LOAN_ID,NMONTHS,FORECLOSURE
GADCGIFGBCDC,33.196,0
AEDGBIHEAIGG,94.171,0
EBBEACEFGBCD,92.645,0
DHIEDHHFBHAF,47.689,0
EJBFGEBJGBBE,39.496,0
IGAIFHAHCIDC,109.504,0
HDBCCAIIJHIH,47.344,0
CBGDJEIBDCFG,37.658,0
GGEIAHDIEHDI,64.313,0
EBIIFHDGHCFC,22.049,0
IGIEAJJFIBIC,34.434,0
FADBAFEHIEDG,68.343,0
IDBJFEJHJHGD,53.958,0
EBBJHJDEIDBI,20.255,0
GJHFCIJGIEGG,66.639,0
EBIDDBJDGJHC,101.521,0
JEHJDDIBGHBG,71.986,0
DGIBCIBFICFH,22.78,0
CGDEBIEDDECB,48.875,0
CBIDFGJIGCJC,39.753,0
EEJEGJGAAIIE,39.634,0
DBFAJDEJEAFF,36.975,0
CAICGBCJIGBA,72.963,0
GIAIDGCEGDBC,60.386,0
ICHADABACGAG,37.01,0
GAHGBJBDIAGA,63.892,0
DFIDJACACIAI,78.178,0
DDCEGEGBFBAC,54.356,0
ECCJAADDHJGG,35.08,0
AGDGGIGDBCBF,95.69,0
GFFGHFFEIJGB,75.599,0
DJFEIIEJEACI,72.58,0
CCHJBABFEADC,64.278,0
CDGCEEJHIFCI,26.291,0
CDBGDBCDAEHC,40.923,0
ICJDEDIGBIIH,74.002,0
EABJHJHFJADA,41.395,0
IGHHFCCGGJCJ,48.812,0
JEAEDJAEEJCB,20.3,0
ICDHAABJHDFB,76.855,0
HJCCBAFIHJJE,91.559,0
EGGEGBCJCHDH,36.613,0
HEFHCJBDEFBH,39.653,0
GJFJJHDAAFJA,77.492,0
CDJAHICAJJGC,48.172,0
DIGDJGJHJHHG,30.718,0
ACHDDHEEJFGC,56.24,0
JDDGEIGEIECD,95.285,0
CBEDGIBCBECC,45.529,0
JGHJJABEGAJI,86.084,0
HHGFHEDGBGHF,52.085,0
CHAFGFCGCFJI,87.641,0
HICHBACCIBGE,42.572,0
HAEFIBCJAFHE,41.639,0
FACDDGEAHFAJ,29.972,0
ECFAAJBCHBIA,22.063,0
FFGBADFGCJII,60.939,0
HAFJCBABFAEC,59.213,0
JHAHDIGACIIJ,74.205,0
HEEDIIFIDEDD,39.664,0
GEFDGFEGCGAD,80.433,0
AIEBAJIFJAAF,95.34,0
ICACFIFBBGDG,40.245,0
ADDDDICJBBIB,37.136,0
CHABBEDHHCDI,20.513,0
IDICADIDGJJB,72.202,0
DGABHAFIHIAG,101.858,0
AADIGJHJJABD,32.336,0
GDFGAGGCGCBC,62.024,0
CGBGFJICJBJH,61.277,0
CAFFIFBIEECC,19.142,0
DHEHBFJFBFJB,69.639,0
GEFHFCICDFFB,26.619,0
DHJDGGHHEFFH,68.303,0
GIGEHGCHDEFF,22.781,0
ECABEGCGFJDJ,54.977,0
IBIIACIGIDDA,40.625,0
IFDHDFGFAEFD,68.807,0
HAHIECACGHIC,71.313,0
ECJAJIGJJCFC,12.013,0
CCBEGJDBFGEE,34.859,0
IAIABJJDCGHI,54.176,0
EHJGCECCAEFF,27.303,0
JIBHEICCHDHJ,81.5,0
EFDJGFFFBJCJ,30.09,0
HBFFJEJJAEGA,52.528,0
HADCICFCHGAI,29.597,0
HCDCICDDCIJD,34.254,0
GGFCEFGGFAJG,50.17,0
EJAHCGFJHGGC,25.053,0
FCCADCDGGFIE,65.999,0
CHBJHEGDDIFH,42.009,0
GDFFEBHBBFAE,44.45,0
CFEEDCCAIICB,75.722,0
HAIHIHDIHIBD,44.178,0
DJJHBAIEEJJC,60.113,0
HJBBHFGFCJII,20.429,0
DHDFCHCCAGGI,62.485,1
FDCHBJCADAEG,38.183,0
FCEEJBCFJGDC,84.128,0
HFHFHCDJFABA,58.618,0
ADJCDFEJFJCA,45.748,0
ECACDAAICGFC,83.643,0
GGIBJICJFABI,54.166,0
ICEECDHDCGGF,84.573,0
EEGAJJBHHJAE,40.934,0
HHJEAAGAHABI,22.329,0
GDGEEEGEICBE,23.613,0
IDGAGEAEHDGB,57.972,0
IFCDHEEGJHHD,85.409,0
GJCBCCAJAGJH,60.284,0
JCJCBHCFBBBB,68.777,0
GFCDBJJAGFDH,37.109,0
IDABJCDHDIEH,88.885,0
HBFBDBJEDHGG,86.288,0
FGABJJIJDDGJ,76.642,0
CAIAHHECIAGF,84.611,0
FJEJGAGFGIGI,60.931,0
AEFDHIIFJJHH,22.592,0
CHICBHAAICDH,28.412,0
HFJJAAAJJHAD,57.834,0
GIGGICAJIBCG,50.776,0
DFIJJHDCHHGI,24.302,0
AHHEAFIHBGAJ,36.245,0
IJJFAGIGGBAC,64.586,0
JAHFAIBDBGJD,51.597,0
JCFJDICJFACC,104.904,0
DBCHBCACDCHF,51.107,0
HAHGFFJACHGC,98.598,0
DDJCAEABIFFG,35.845,0
JJGDHGDEBJDA,80.806,0
GHACIIDCIEHB,61.755,0
CBICHBDFJBHI,52.612,0
ABBGIHAEJAGE,19.35,0
FEFGDDJFCCFC,68.107,0
HHCJFDBIEHEA,48.227,0
AGEEGGAHHJBF,35.467,0
JIIEJJFDEJDF,55.983,0
IJFECGDIBEIE,25.523,0
DIBDCDGIDIAI,55.187,0
EDCFHJBHGHBB,31.585,0
HBHDCDGGCCGA,26.395,0
FBBJEICIADBF,25.602,0
HEFECHEBFFJF,58.618,0
FJDFFCCCGGBF,99.223,0
FJFIIDJACHJC,56.726,0
JBEBBBBEJFGH,58.944,0
HEJCIGCAGDBJ,32.545,0
CBHCHBEGBJBD,90.316,0
DHFGDEFGGCAG,20.467,0
CGAGBFDAFFID,25.619,0
EJIFIABECACI,29.568,0
EHFDJBHDEFBF,39.432,0
JAEJGBDJGBIE,65.147,0
EFJEEGBEIIIC,45.273,0
GFGIHCBEDBFB,91.867,0
IFADGFAHBDBI,30.595,0
CBDAHDDHEDEB,55.026,0
JHJDBCEIAAGD,68.424,0
DICIEBDIEEAG,62.922,0
CJAJGIBJCFAG,34.356,0
ACCBGEABEJII,32.003,0
HCADCAJAGIBH,64.361,0
ICFGAAFEJGHC,87.258,0
FAAIBIBFADGC,85.582,0
HIFJDFFHGEGA,29.338,0
DHCBDGHBHICD,62.821,0
GAFGGGIBEHAA,63.202,0
GIBBBDFCEBIE,89.986,0
ABJCFBCAFIEH,43.587,0
DAHJJDHDHJCH,77.121,0
IFIBBCADHGDH,25.803,0
FDEEHFIGAFHA,63.047,0
FBAJAAFJGIFG,52.08,0
JDJBIAFCIGFJ,33.103,0
AJJHCJEJBGCD,86.981,0
DIHGDIFIDJJH,94.744,0
JADBHJFHFDHB,29.042,0
JJAGCBHCCCJA,79.206,0
ICJBBJGGIBEF,56.352,0
HJAFBIDCAFAH,23.991,0
IBIDCEAFGBDF,65.396,0
FBJEIICHIJBJ,52.864,0
AHGGIAGDCEJJ,74.416,0
DGHHJJIDHABD,74.526,0
JJCDIADAAAJG,87.519,0
EHFAFJBFIBEJ,39.824,0
CFEHCEAIFDGJ,53.101,0
JEBCDFAIAJIH,83.862,0
AFFFAJJEDCCB,63.261,0
FFACEJGADFIG,53.03,0
HHFDJGBEFJBJ,51.969,0
GBECADGEABJC,88.37,0
EDBIBGIHEEGE,95.211,0
EACGDGDCBIGA,83.238,0
IIJHEGCGDBGE,30.679,0
IFFEEGFEBHDJ,37.62,0
EIBFCCEDIGJB,26.264,0
DAJGDIBCCJIC,71.464,0
CADBHAHBBDAG,75.256,0
GCJHFDAADDJI,29.491,0
JIJAICEAFGIA,73.541,0
AIEADDCHFEFJ,45.998,0
EBEIGGDAIAHF,87.386,0
HGHCIFAFGFBC,71.678,0
FHFEGABJDABH,58.131,0
AHAJGAHBGJID,74.585,0
GEJJGJDFGAJA,64.276,0
EBBFIEJCBJAF,104.915,0
FEDGEDGBIACJ,63.306,0
AIDBBDBFHDFG,19.775,0
HDEHEDECHBIH,48.412,0
CECIGDJFICCF,63.465,0
AJAGGCDCIIIF,75.234,0
GCCJFAHDAIGF,35.69,0
GFHGJAJIDJEF,54.777,0
EEFADDCHFDAB,47.102,0
JGICCADGAEAI,54.342,0
GCCIEIGGEBHB,34.036,0
HFFDFEHHFFJF,13.511,0
AHJGHGAJGJEH,103.796,0
ACBHJEDAEFGI,27.621,0
EGDHIIDIEJAF,41.656,0
AAFBHJJIADFH,23.072,0
HACDFDFHFCAF,11.226,0
FHJEEAJHFCHD,94.051,0
IBCFJEFJFEBD,15.192,0
JAEJBGBEFFFD,67.029,0
JIACHFBFAJEB,34.141,0
DCEGBHCAJGAF,47.715,0
AGFFCEBEIDHA,31.341,0
DJCJGHEFJCIB,45.455,0
AGDIAGAJFIIH,83.964,0
GFAEAHBJEDDB,24.133,0
EDHCCAIEGDFA,91.428,0
GEBGJDECHHHG,113.623,0
JEEEIEBBEEJE,25.691,0
FFDIIIGAECEH,26.156,0
AEDAIIIEEABA,34.743,0
AJBEEEHFIDHA,84.187,0
DBHEDAGCIHEB,36.532,0
GFHIDEEDDEBJ,70.453,0
DBJGJEGFIAFA,25.816,0
AEHHEDGEDIDH,78.308,0
JBAJEGDCBBAC,38.65,0
CDBIEEACEAED,37.623,0
GFCEBGIIFGJD,33.975,0
DEIJAAEIGFAI,21.682,0
DECEFBBHBFAC,86.561,0
HBAJGHJEIBFJ,38.57,0
GIHGJDAJGFDB,88.964,0
DCCCIBEICDBC,92.209,0
JDJBIBGDGAJJ,65.952,0
JGGIJJIEDBDB,95.274,0
HGGCGAICBFDF,89.076,0
AACJFJDGBCEA,66.307,0
AFJEJAAHFEGB,72.886,0
EJIHDCCGJJEH,31.863,0
EBGGBGHAGDBF,84.877,0
JBAAGBBCAHHD,24.519,0
FAHCEHJCDDGB,50.82,0
GHBFDIAJFJHI,36.505,0
FJEHFFEEGFDD,60.325,0
JFFFGDHEFJGD,52.32,0
AGFBHDGEBJFG,88.741,0
GBAHCCBGGFHJ,43.298,0
CADJFJHIEDAB,58.437,0
JGCEEHICDGHH,49.072,0
DHCCBCHIBAHF,40.107,0
DEDJAJHHEAAA,40.169,0
FEIGGHEHGDFJ,28.986,0
JFEAGIACIFGA,70.518,1
IDIBBICGIDGG,26.761,0
HAHIBBFHEDDG,61.582,0
EEJAEAIEHBJB,65.898,0
ABDJHJCCIJAB,73.514,0
IEDIFCIHJBGG,53.554,0
JBBIIJJBDJAF,86.398,0
AHDAHGAHEHID,55.597,0
HAJDJFHJJBCA,80.539,0
JHGBFBFFFEDI,27.161,0
FIHGAEDCFEDJ,21.455,0
IHADHHCHBHAD,143.599,0
HIJFJCCAIAAH,47.082,0
FJBHJAIABDHG,72.226,0
JFEJAFJAAEBJ,105.291,0
JDDFFBJGEIID,49.28,0
AFEJBFFBCFJE,76.233,0
AGEGFHEBCGDB,7.948,0
JDDGFEGAECAH,63.443,0
DICCIJCCEGFF,67.298,0
IBEGDDCIJADH,50.696,0
ACBEHIIAFFEI,94.913,0
JEFIBHEABIBD,13.651,0
DFIBCAADJACF,38.201,0
GIBDCBFFGFCE,40.212,0
IBICEBIEFDAF,42.395,0
GDEFFEACIDFG,48.463,1
FDBAGCJJGAGB,25.302,0
CCJDFIHJGAAC,24.768,0
IAGFJCJAFAJA,111.447,0
AFEIDJBEDEEI,66.919,0
CGEFDBFIGGEI,70.304,0
JJBFBEIIGEBI,89.92,0
HABJJFDHCGAI,63.038,0
IGGHGCEEGIFH,59.35,0
ADDCGHAHJFGH,41.026,0
EJDBBAAAJHDJ,32.822,0
AHHDECCCBDGI,67.522,0
AHJJEHCAJIIH,59.89,0
HDFDGGABHBDI,27.131,0
CEEGDHGICBAF,92.645,0
EGEFBCGEDGGF,80.617,0
ECFEABJDACGA,32.687,0
IGIHJGBIHJDC,44.141,0
ECHDDGGJDCAF,91.972,0
JJAEBDHCJEAI,46.336,0
JJJFJDAIBDEC,72.336,0
IHEIIBIADFEE,32.961,0
ICAJDFGFGJEE,19.102,0
AEHHFCGFCICG,60.85,0
AGHJDHGABAAH,22.21,0
JBAAAJEAEFCA,78.245,0
DJJJJCEJGJCJ,42.137,0
EGEAFHIFCHBF,57.276,0
AEEIEFAJCABJ,68.988,0
FGCGBIBCCIAI,9.189,0
CDDAAFCFCHHD,54.667,0
IGJGHBCHFFFA,32.347,0
FIJEEBFCAGDJ,24.356,0
HHBJFADFHGCH,61.983,0
EACBJIGGHAGC,56.395,0
HBFCJGFABDBI,105.892,0
CHBAIHHJHECJ,96.245,0
CDECEBDJHDAH,45.239,0
JEEAEHJFIIHF,117.395,0
IHCECFGCCDIB,45.538,0
CAGAABHHDJIE,20.441,0
JFEDJGECFFIA,73.977,0
GEGHIAIAIIAH,58.886,0
HJEECEAFIHDI,15.128,0
HICGFAIAEGFD,33.196,0
AIIDADHBHIAB,60.126,0
CJJDBBBEGCJF,46.415,0
DIJJFAJJJHFJ,66.971,0
GBIAGFBCDIGJ,48.564,0
CJGDBIDHBHBC,48.148,0
AEACAIJEJBDB,22.827,0
JIDEEGFDGHJA,62.352,0
AGICHBFFIDBA,55.192,0
HBHABJDIABEJ,72.031,0
FHDEDHGEIJFC,51.156,0
AHIHJCCDCCHA,18.021,0
IAFEFADFCEAI,57.788,0
AFAGGJIEHGCC,72.691,0
FBIAHADGHJAF,64.302,0
IAICAJJDIAFD,58.831,0
EIHEJGCBIACI,58.689,0
IGFHBFDDEFIJ,30.344,0
DGIFDGBCFHEC,26.07,0
CECEHDDFGCGA,15.306,1
ECFFADGEIBDE,44.686,0
CFABCBCJFGHB,29.831,0
GCICIFHHBCBB,62.543,0
HAAJIIAGEGHF,81.082,0
FEJEJICECECJ,80.883,0
GJGICGCFFHIG,18.891,0
GICHIGEGIEIE,24.604,0
AHIIIGEDBJCB,67.538,0
DGEIAEHHHHDH,13.778,0
AFCDEFFJFFCI,53.938,0
DCCDHAGJEGHA,49.084,0
EEGDCEEEHJAJ,29.469,0
GAFJDAAHACII,102.17,0
IGJDIFBIADJJ,59.525,0
EIGJGFAFABJE,64.466,0
JBJJFDIFHGFJ,35.033,0
GBHAGIBIGFCA,40.764,0
JFBEHEEIEGHG,41.916,0
CJFABGCFJJJE,35.518,0
GHEAEBAIIBDJ,18.944,0
IFIFHICDAAGG,44.97,0
GJEFBIAAJECC,19.616,0
HCBJFFBCDIED,51.624,0
EIDIBEDJEFJE,84.923,0
CAEIDHEAHFGF,75.985,0
FFCDEHHJCAEA,96.361,0
JFEDDFJAHACH,63.285,0
FGFBAIJEIGHF,18.096,0
EJGCIBBGEFJA,67.853,0
ACDDFGIHJGID,33.411,0
EBFBJDAJFAFH,21.19,0
ECGCJDGBDFEH,54.244,0
IDABCJECBJEJ,60.172,0
ICECFIIEAGDC,65.476,0
HDJJIEEJAIJG,82.082,0
CHDBHGCFBCJE,55.028,0
AHCCGGCDADBH,25.103,0
JCGHFFDIGGEI,25.714,0
CBCDCIABHHBG,92.848,0
FFEAFAFHAIFH,27.496,0
FBAJDHBCHCHD,60.076,0
EICAIBEJCIIE,67.202,0
HEDCHGDAIHHC,60.897,0
IHBEJCGGIDDG,45.02,0
GCAIJAFJCBCF,78.484,0
CGGCBFDAHDJB,67.061,0
GGDIBFJCCIJG,72.461,0
EJFCDDJBCFFD,69.181,0
IIBFACHEDDFE,17.344,0
IHBAIBEHFAEB,25.223,0
AIGEHEIGFJFH,94.988,0
CGHDCGECBEFI,69.083,0
GABBFJGICFGD,46.355,0
DBFJDAGICBBJ,43.551,0
IEGIHHCHBHEB,40.655,0
EDIEAEGGEBIA,89.348,0
IFEEJHCIEAJI,45.02,0
HDADAIFJFCFB,78.315,0
IBCHCFJHEHED,42.192,1
EFDCFDCCEGHA,96.031,0
IAEAFFAHECIC,23.925,0
DHJHJFICEIFA,33.5,0
HBDFAIGEDHAJ,55.033,0
JIBHICHAGACF,89.141,0
IBFHDJCGACCB,15.711,0
DJBDECAIEIAH,46.446,0
DCADIBJCICJI,42.212,0
ADJDCFAJFEGH,30.111,0
GAIFAEIEDAHC,31.731,0
HGJGHGHAAEBE,26.671,0
AEGBFEAJFFHD,64.054,0
FJJHHGCHJBFA,47.596,0
DECEAGDGDJBG,73.735,0
AIAAIBHFJDCF,47.738,0
DGAIDEHDDBDJ,66.088,0
IBHCAHIFFJHI,69.838,0
DEGACDFEJJHJ,61.475,0
JIBBJFFBBADD,144.266,0
DIAJGEJEJHAD,17.798,0
IAEADJEEIJBE,98.678,0
FFFHGGIJBEJE,18.364,0
HGCCDGDIDADC,10.837,0
ECDFHJHACCHB,38.261,0
AEBICIGJHCAG,38.823,0
GBGCFICJFAJI,28.165,0
FCHFHIJCCBHJ,52.198,0
GFHIFIGCJFFA,102.811,0
FCCHAIIDJAJA,73.777,0
ICDGHAEIDFAG,63.086,0
IAHBJAGHCIJG,17.244,0
FEEDBHGJDBIC,36.267,0
GDDGFCIJIHDD,49.443,0
CJHIICCCIDGD,5.268,0
ACDAFFEJBJBH,70.419,0
HFGEGDFIADBJ,72.43,0
CBBCEIBFJJBH,15.106,0
HIGFFEHAGBAJ,59.61,0
FFGICBAEEAEC,97.896,0
JGEJFAGBIEDD,4.789,0
FFBFHGADEBHH,29.284,0
EGGDFCJICDEF,88.492,0
GCFEBCACHGAC,60.829,0
HEDCCIDJGJCH,51.9,0
CFBCDIHIBEFH,31.49,0
FCCDFBDADABG,24.648,0
EIDFCHAJEDDD,25.403,0
HAJADHABAFAD,31.165,0
GHJFIGBIFFJF,47.503,0
GGEIHHDIBHDH,14.775,0
ECEIDEHGGECE,50.598,0
CBDCHGHIJBCE,97.108,0
IEHBADIECACJ,47.945,0
IFGFAFIEIBCH,67.803,0
IJFGGGHEBCAI,12.92,0
CHEGCGGAJJHE,23.954,0
FCJEBICGCIGF,74.361,0
FHCHJJFICAJG,21.292,0
ABIAEEBEFDCE,51.637,0
DEAEBIDAGJFI,96.401,0
IEFFHDFGDIID,63.213,0
CAGAHCGEEEFF,83.525,0
GGCABBDIDJGJ,42.643,0
IBEABFAFCBCH,20.881,0
HEHDDIHGIIGB,69.825,0
EGDHHCAEJEED,67.749,0
DGFJBIAJIFBJ,86.961,0
EGHHFJDGEIHJ,75.348,0
FFGDGECGGGEA,39.282,0
GEFFIBIADFFH,76.091,0
IHJEAGBCDDID,82.774,0
GFADHFIJGGFD,88.332,0
DHBCFEIAEAHD,81.412,0
FEJAICFAJGIA,10.216,0
EACHBEDFDEGG,71.833,0
HHBEEGEABEDF,90.136,0
IJJCAIIBDJGD,77.38,0
GBDIHFGCCJJE,59.52,0
IJAGCFBBAEAJ,82.724,0
GBBBBJBCBGDH,29.965,0
ECHAIJAGFIIF,48.831,0
ABCEHHDJHIFI,49.608,0
GFGIGCIGJBAC,39.521,0
JIDFFEBGCBIA,61.746,0
ICAHHBBDJAFE,90.124,0
HBBHFIIAEGIE,54.062,0
JBEGDFBIBFFF,58.407,0
GEHJJEGHDCAI,24.708,0
CHJGEHJAEHBA,28.689,0
EFDCFJAAFDFE,45.17,0
JACFGEBJFHHB,77.882,0
IIIFBEDEECFI,24.827,0
DFJIGFEFCHGF,51.13,0
AHHJFDIEFFII,70.281,0
FFEIEAIJDJAA,100.638,0
AFFBIBEAJDEH,65.761,0
DDDBHJGDBDIG,66.205,0
GDFJAHGIGIAB,73.682,0
FHFDAHEICEJC,31.188,0
DFHFIFCCIAJE,31.738,0
CFBGGFFHFIFF,31.133,0
DFIFIJHHCGEI,84.728,0
DIGBADEDGFII,57.271,0
FCCJFBIDGJGI,93.06,0
FBDFBDBIICEJ,87.951,0
CEIHCGECEEHB,67.502,0
JFJDGFIDGFBD,63.404,0
AIJDJHJAIDJB,43.811,0
DJJIEHICEEII,53.782,0
FABBDIAFDAFD,41.516,0
FHFAFJHDCCAJ,29.882,0
DGFHCJIHJHGD,48.024,0
AJJJABCGJHAG,77.962,0
CBEJDFHGEDDH,29.365,0
IBJJDECGGJED,82.324,0
EFDDHHHHGHFA,20.626,0
AJEFHHFDIJAH,89.33,0
JJABBGIBEHIG,80.464,0
HICEHAABHJEA,27.542,0
JECCAGCBGAGG,92.6,0
GFJAJEIDCJHF,28.631,0
DADDJACABEBF,40.089,0
AFJBFJAFHGHB,71.026,0
HBCEHJCCIAIA,52.934,0
FDCECDEBDGCB,73.168,0
CHCAIIHGEGED,37.209,0
GIAECICCDGHJ,28.92,0
HICDFIJDAAGD,96.803,0
GBCEJHJJJGDI,74.509,0
GEFJCFCJABHF,83.103,0
JJBCACCHAADD,4.359,0
GBHFFIGGAHEI,97.018,0
IHCCFFDAAIAF,69.216,0
EEJIICFIJBJC,42.798,0
ACAIBIHHEJDB,53.634,0
AFFCHECJIFCF,71.707,0
JFBIJAGDAABI,40.554,0
AEJBHEIAJIAE,31.903,0
CEAGEDHADGJA,57.121,0
GEJEIIHAGADH,57.716,0
AEJEGABIGBFF,97.162,0
EIEEECJBEAFJ,86.122,0
FAACFCGDJCFD,52.297,0
CFABFBBFBDAB,125.286,0
GABEBHBGADAJ,52.77,0
CEEGIIHJAFEA,99.656,0
CBHAAJJDEDJG,70.616,0
FGABJJGHCEBD,76.873,0
GBBGIAEHJBEB,42.019,0
DDIJHIHIJHEJ,86.314,0
DJCGEHABEGAB,33.823,0
JEGGHFDFIDDD,62.529,0
GFCCDEJHDHJB,57.058,0
HJHHEJAIBBIF,44.998,0
ICCBCHFCEACE,69.767,0
HHBJIJBHHHGE,82.75,0
AEIIHJBJIICC,20.599,0
JHEACJAAIFDJ,76.101,0
CBEJFJAEFJFA,16.649,0
FEBDGHBEIDHG,73.046,0
DDIBJGEIEBID,47.595,0
DBCGGGEFDEHA,70.786,0
ABCGGBHCFEIE,19.794,0
GAGDFFAFDBAF,120.327,0
AABGHEEBFAAG,73.505,0
EECIJFDIDDGC,77.295,0
ACDCHACBHEJE,72.712,0
FFIDDCCEBACI,57.781,0
DBGFBJEECFAD,44.281,0
DHECCIHJFHFH,41.77,0
CEEGDFGAHDEH,82.211,0
DIDGIDIACJAD,32.074,0
DIAIAFBDAHHI,84.343,0
DCGDHJEDCHEB,57.187,0
JAFGBECCAEGI,22.872,0
EGIHEBEIFDJH,60.128,0
IDEFDJCEGJAF,69.861,0
FEFAAEJCIJDD,58.968,0
FHIEDDJJGHDE,50.594,0
CBAJDBAFDJGD,102.037,0
GHCFFDJHJBCA,92.74,0
HEFEJIIBJJEA,119.765,0
HIJDIGIEIBFD,39.666,0
CFJDEFDIJFHC,47.893,0
FBIIAFCICCHF,34.795,0
ICHJJFDHIIDB,47.477,0
CCEGAFIDCFBI,29.947,0
IJJEFDGACAEC,24.766,0
EJGIDEBIJJEC,18.107,0
JBDIBBHCDGFH,35.194,0
ECJHHDFCADJA,51.883,0
GIIHEAFBBACF,73.227,0
GIDAJHGHAICF,27.698,0
FGIHCCJEIEBB,70.049,0
EHDBGBJDHHBI,18.261,0
CHDIBHEBAEFG,57.349,0
GAJCHBFHDDJH,106.616,0
HABFGDEEEFBB,16.399,0
HCGDHEGJGFHI,91.349,0
AFBGJGBGDAIA,88.701,0
ABJBDBBHCIEG,12.437,0
AJHDFIGDCFCF,78.738,0
EFFBBGBFEDAJ,72.958,0
DEDFGBJFGAIB,25.251,0
EFEHGJGDECFE,78.212,0
HAGBHAAEHGDI,18.627,0
JAFADEAHCCDG,61.25,0
EDBGGJDEFCHJ,27.391,0
IHFEHAJJCGCB,26.655,0
AFFBEAHFHHGC,66.577,0
IFHDBFCACJED,68.106,0
FJCJFHGIJFHF,47.003,0
HBGFHJHCCIFG,28.836,0
ADEAGIFHHDDC,19.793,0
HDAHAEGJFJIB,29.806,0
HGCADIHEABJA,93.075,0
AIJJHJCHBADG,57.955,0
DHDCAGHJFABI,81.321,0
ECFBJFHHECCD,86.379,0
HFGDJGFIBDED,43.481,0
IHJHCICJHGCD,66.088,0
CHBHEAHGGDCF,62.536,0
AJHIFGADEEFC,78.625,0
JCGCJIEHACIB,32.983,0
ADHFHEEJEJDI,27.155,0
EJHHEDHFAGEC,153.485,0
HGCEDCDHGJEJ,50.905,0
IADJAGEBHIIC,108.495,0
GDHHAHEDICBH,10.296,0
JIJIDEHFIJID,33.033,0
CFIEGIJHHEHD,85.662,0
EIICGGDEBBEF,53.78,0
DHJGFGBIDDHB,37.848,0
CEJBFDIADEBA,29.02,0
DAIIEIAGICJE,26.495,0
AEHGDEJBEIAC,81.975,0
EFHICHEAEEGD,26.862,0
AJJBCDDDGDGF,83.248,0
FFJADCFDEBAE,16.866,0
FEEIADDBHFFJ,31.042,0
HEDACFBGEFII,16.681,0
HCGAFFJDFFDC,67.708,0
IHFDFFBAGFHG,43.581,0
GCJFABHBJEBC,42.941,0
JIBFDIHBCJJG,63.189,0
HFHAIBBHIBIE,72.08,0
HFHBBGEFDAGB,43.812,0
IEHAHJBAJDGE,77.575,0
AACBEGDFABBG,52.064,0
HGEAFEBAAEGH,87.481,0
CGHGHFEAFHCA,68.288,0
DCDIHBDDACDF,36.301,0
HJGFBGGBBIBJ,43.189,0
ICECAIEAFHID,30.483,0
CGCBHBBIIFEH,69.72,0
AEEAAJGCCDDH,88.86,0
CGHJBBBAFGCB,37.685,0
EFDHBAIIIBFD,26.789,0
CBJACEJGFIDE,46.414,0
DEGEBDJDFFCE,52.225,0
AEDDHCAHDCGA,57.559,0
AHICIGFEDGIH,33.504,0
CJAJDBEEGGAB,58.419,0
FHCEHBACBIEA,73.329,0
FGJIDFJHJIEA,74.771,0
JFHBDDJAJCHB,56.428,0
EICIFFBGABCC,37.008,0
CADIGABHBDFI,27.108,0
EBIBGHACIFBD,64.019,0
HHBDGAIDFEFJ,39.703,0
JIDFCFCGCECH,82.501,0
ACBJHAIJDAAA,22.478,0
ABIDGHDBFGHE,20.254,0
FCFHDCBEBEJE,64.643,0
GBJGJAIJCDDJ,52.878,0
GCEJHHEHCBCJ,18.111,0
AHCGFFEAGFGD,32.555,0
GAJHFHIEDGFF,63.678,0
AFFEFAAICEAG,61.259,0
JIGCIGCDGFFF,45.052,0
CIABICJEHCHE,50.905,0
JFDIIFAFCHCJ,47.911,0
HDEAABJJGHCA,68.198,0
FAFCEAGHJDDI,90.012,0
EABJDAAGCGFJ,69.982,0
JGFHEECDEECF,30.944,0
FHIIAJJBJJDC,87.874,0
EBEBAIAGCCAH,38.059,0
CDBGIEHGACGG,38.231,0
IFACGGJDFAGB,63.298,0
HEBJAFBACHBC,109.531,0
JFJICDJFDHIH,111.277,0
HEBJGCGGGIHF,40.912,0
CGIFIBEEJJJI,124.797,0
IDBACDDEEBID,61.008,0
ACEIIEDHHGEE,31.224,0
FBBHBIBGDEHF,86.072,0
EHABJAAEFDFI,108.187,0
EDDEJFIBGFJH,44.482,0
EDGGDGBJAIIB,62.057,0
HIHDCBBECBAI,52.385,0
EBFBBECBGBJF,40.532,0
IIBBDDGHCCFD,96.562,0
IFGBHHIAJJBH,64.084,0
GCIBEAEFIFII,90.749,0
EHBGIHAIHEDI,77.625,0
IGCDBIHAGDBF,27.541,0
EFHEGFJFDGJD,28.043,0
EAHFCDHCFBFG,74.967,0
GIJJCAEHJHCE,29.31,0
GJHGDFDECBEB,88.168,0
AAACGDGDIDGI,21.742,0
HFJGBHDGFDGA,39.254,0
IICCIBBGGDCJ,64.982,0
IEFBCJGGDGIC,7.904,0
FJHBDBBBJJDG,25.069,0
EJFCCAGFECAA,32.454,0
FFIBFDFCBBBH,73.305,0
DBEGJGDIEBIG,65.68,0
HGBHIJHIDDJI,40.908,0
IBAFIJEDDGAB,79.439,0
HBHJFIAEICIJ,43.543,0
HEJFAABGGFEG,50.667,0
HGAJCJAHDEFI,90.218,0
FIFCHCBJAICC,73.972,0
EHBBIFFJAFJJ,38.202,0
DEICBBBBIFGE,47.977,0
EFFCAFHJIHBD,99.587,0
DCEHAFIAICDI,63.72,0
CECCIAAHICAD,44.507,0
FFAHFFCIIFFC,42.333,0
